Date,ha_e_AllUnc_mean,ha_w_AllUnc_ba_mean
1996-08-22,4551.703881206765,8769.344173502357
1996-08-23,3867.6760866609593,7755.712068426537
1996-08-24,3592.7659572529546,7452.840168743042
1996-08-25,3567.698171079993,7587.160926188169
1996-08-26,3696.1098380347144,7672.848837866752
1996-08-27,3811.032827839371,7948.597868942281
1996-08-28,3978.1880439572888,8003.192561944286
1996-08-29,4065.305180741872,7881.555797058053
1996-08-30,4155.3522436762805,7995.616507938474
1996-08-31,4363.470710203897,8240.848873885343
1996-09-01,4233.143392068564,8037.094537272984
1996-09-02,4338.235540439039,8439.370141565521
1996-09-03,4405.724291385827,8561.14599383224
1996-09-04,4505.094636950078,8903.746083739092
1996-09-05,4704.164776128682,9490.06348011394
1996-09-06,4710.611815160196,9626.068312081652
1996-09-07,4834.70007682052,9769.207205787108
1996-09-08,4820.329547803447,9578.519184206276
1996-09-09,4820.701541921642,9392.05152845137
1996-09-10,4680.8226120422805,9219.791497823791
1996-09-11,4707.602188067774,9360.783660381667
1996-09-12,4657.271915164854,9546.948280397579
1996-09-13,4689.210986436218,9372.103774347406
1996-09-14,4627.903150808465,9746.715597300361
1996-09-15,4570.5573652778085,9345.89911990039
1996-09-16,4027.595126203037,6885.496179803874
1996-09-17,3285.9107641971627,4825.412483990916
1996-09-18,3104.2265041454734,4536.900744591418
1996-09-19,3111.2321126507222,4600.080507220556
1996-09-20,3128.3629560475492,4735.160068649225
1996-09-21,3083.611886409148,4506.993259115205
1996-09-22,2956.2518524467823,4367.858907253784
1996-09-23,2849.3399103093193,4426.6425271073595
1996-09-24,2853.4621441013105,4139.258470523316
1996-09-25,2945.7323322290085,4522.078057156746
1996-09-26,2908.5417346191352,4644.587169150021
1996-09-27,2806.760736499189,4054.7417963204916
1996-09-28,2584.758159382791,3654.721470628968
1996-09-29,2584.529046456327,3733.392874112711
1996-09-30,2380.3313681980967,3644.0676037826006
1997-06-01,4944.3251966797325,10224.80080382094
1997-06-02,5190.5878448215535,10973.517904111022
1997-06-03,5294.584501542544,10599.18990433021
1997-06-04,5604.077473213593,11191.216001617575
1997-06-05,5791.857300748817,11797.014693476545
1997-06-06,5991.938942575869,12455.295826500278
1997-06-07,6056.048339860574,12778.429964501953
1997-06-08,6239.765278302883,12891.692271812379
1997-06-09,6134.300798641142,13100.947236817225
1997-06-10,6021.949350589533,13415.29769600531
1997-06-11,5791.34467383919,13200.992830450357
1997-06-12,5808.573596274702,13554.818174603804
1997-06-13,5943.591626166989,14130.685719239847
1997-06-14,6016.416200476165,12811.367285056234
1997-06-15,5964.745183007332,12369.699283580792
1997-06-16,6051.360823112167,12507.611739560483
1997-06-17,6024.411110755373,11817.825206941849
1997-06-18,5764.861964288341,10895.892917828478
1997-06-19,5708.055670442948,11153.391779032972
1997-06-20,5809.712988918124,11665.803498142583
1997-06-21,5776.842834248036,12086.369296243714
1997-06-22,5782.340056418225,11784.878554547198
1997-06-23,5733.242513617894,11432.648653698947
1997-06-24,5834.861184233074,11311.71466527155
1997-06-25,6054.582867468266,12191.74952645858
1997-06-26,6200.601696315132,12934.034717670884
1997-06-27,6379.038919834677,13644.863018122582
1997-06-28,6500.555443250358,14305.901867584302
1997-06-29,6563.308241145866,14750.91969079032
1997-06-30,6676.709014517656,14961.645543400542
1997-07-01,6848.130462133348,15113.294606367224
1997-07-02,6937.333740676067,14777.512530002596
1997-07-03,6641.794540499764,14161.834752527237
1997-07-04,6550.823048955515,13750.963841751627
1997-07-05,6563.398232633232,13744.159104143959
1997-07-06,6557.675621590808,14122.529493121488
1997-07-07,6572.893464381048,14075.57833718604
1997-07-08,6425.2105877206495,13845.59944794286
1997-07-09,6594.055214409224,13835.772539042495
1997-07-10,6631.966995706671,13387.358976017593
1997-07-11,6655.709198219097,13249.375045315244
1997-07-12,6809.857322026958,13262.571311482825
1997-07-13,6780.584302675732,13335.673126983325
1997-07-14,6837.272536403054,13732.922934572978
1997-07-15,6867.235266823928,13788.716255137833
1997-07-16,6893.269990473157,13795.19939415032
1997-07-17,6812.158103944594,13784.489443673136
1997-07-18,6492.71332037857,13715.603744630573
1997-07-19,5532.3440007128065,11397.848614583283
1997-07-20,5537.736697513857,10604.09057702913
1997-07-21,5371.810867510317,10394.923081604593
1997-07-22,5403.986861253997,10144.479714297451
1997-07-23,5520.501921090333,9879.484049500577
1997-07-24,5694.91336110511,9570.435238420823
1997-07-25,5788.742959327154,9794.795029665785
1997-07-26,5838.774588270527,10493.14437926458
1997-07-27,5942.180379739501,10511.9697670545
1997-07-28,6045.248404752751,11069.37615621586
1997-07-29,6300.711265552036,11325.65841201294
1997-07-30,6342.566709951542,11102.086257447165
1997-07-31,6451.565529178439,11206.851191859914
1997-08-01,6450.1626371590755,11766.426175626066
1997-08-02,6503.144610487611,11944.833515304845
1997-08-03,6377.168959286246,11517.14336168403
1997-08-04,6307.218970500718,11585.838034937007
1997-08-05,6410.5184125168025,11435.904693659118
1997-08-06,6293.8940191932015,10503.904266977213
1997-08-07,6336.664109963519,10414.252702236732
1997-08-08,6320.170825481965,10186.114296220103
1997-08-09,6447.201125318872,9817.364102052767
1997-08-10,6485.154939961693,9795.28813552471
1997-08-11,6498.343967910675,9674.3738317706
1997-08-12,6556.22706261023,9778.114369720126
1997-08-13,6498.785552214247,9940.78838017711
1997-08-14,6544.026379624981,9970.49785527308
1997-08-15,6482.462327507482,9953.05152512179
1997-08-16,6380.708594757109,9448.088233909117
1997-08-17,6341.4672527218045,9290.00814549475
1997-08-18,6208.137082233197,9192.904552887741
1997-08-19,6350.128166938281,9239.198964506757
1997-08-20,6347.552655594773,9484.612114832957
1997-08-21,6299.015878030114,9241.620924820249
1997-08-22,6069.837404606666,8825.702072138363
1997-08-23,6114.72743132325,8514.98104786111
1997-08-24,5993.329023182519,8549.81630062835
1997-08-25,5982.1784616448585,8457.547160389971
1997-08-26,5854.896830961667,8541.628669671492
1997-08-27,5663.858045172821,8176.307446407938
1997-08-28,5661.128238325583,8213.748711426819
1997-08-29,5686.843733677295,8266.351337603728
1997-08-30,5789.526095958677,8524.737832537261
1997-08-31,5884.289298279688,8581.18528222329
1997-09-01,5660.784910913181,8301.071567100538
1997-09-02,5584.154834399393,8544.985156331057
1997-09-03,5469.940811104182,8386.335092984971
1997-09-04,5419.03786266632,8592.45992462214
1997-09-05,5353.439147091199,8339.00452759844
1997-09-06,5173.687015141677,8312.906658584694
1997-09-07,4691.177783444272,7587.518202895927
1997-09-08,4402.148556258804,7420.767558706793
1997-09-09,4316.317073207434,7481.881248409895
1997-09-10,4343.844207045219,7498.973180401349
1997-09-11,4373.343165592442,7508.5908262813455
1997-09-12,4473.5033033155805,7450.193773247868
1997-09-13,4320.934032270037,7176.447020146845
1997-09-14,4446.614367262745,7560.684135691004
1997-09-15,4446.05842954967,7742.949515353421
1997-09-16,4570.5810751712615,8228.435993051658
1997-09-17,4586.649604711182,8367.36016286232
1997-09-18,4757.900538549433,8541.453421720502
1997-09-19,4551.499290823175,8541.376932544239
1997-09-20,4177.789291427803,8299.572248314424
1997-09-21,3669.109461691778,7717.3709804569635
1997-09-22,3372.0280606618094,7176.940717062964
1997-09-23,3109.995974836994,6364.931324434568
1997-09-24,2838.1461698411254,5557.854798405274
1997-09-25,2641.235835324246,5570.457920393955
1997-09-26,2471.808238776059,5503.071872051207
1997-09-27,2393.2959641408775,5630.915134613608
1997-09-28,2417.283368110238,5786.543306952175
1997-09-29,2500.1807427000085,6104.602426449806
1997-09-30,2570.7576022666067,6260.667207829181
1998-06-01,6084.295915976016,7256.824052981856
1998-06-02,6060.439298633152,6932.092754417353
1998-06-03,5957.721785414879,6687.672173952429
1998-06-04,5924.4849571359,6558.3912622462985
1998-06-05,5764.077897637983,6346.644181562841
1998-06-06,5652.859931038996,6139.082679216545
1998-06-07,5686.994679408286,6430.801989402786
1998-06-08,5603.692770367175,7083.1472408641785
1998-06-09,5350.536246422636,6776.547775034486
1998-06-10,5310.204758193676,6326.461716905239
1998-06-11,5338.463938350467,6389.020291773467
1998-06-12,5248.52820326804,6173.160699672635
1998-06-13,5384.052333411648,5931.496677500174
1998-06-14,5555.598798268546,5583.649473374741
1998-06-15,5372.562879746073,4739.437108890811
1998-06-16,5307.566633789291,4203.942657585273
1998-06-17,5213.715500504077,4332.584143636431
1998-06-18,5276.069293375993,4406.141590917084
1998-06-19,5325.431704474498,4671.767203688494
1998-06-20,5402.499047204561,4787.632202720179
1998-06-21,5449.630596611607,5058.199706474619
1998-06-22,5560.609159577602,5545.06492160257
1998-06-23,5706.049532889757,5987.953918557463
1998-06-24,5794.736286250263,6625.886787837211
1998-06-25,5884.802273098178,7174.027423119258
1998-06-26,5822.1818539322585,7311.4622386944
1998-06-27,5595.097249165951,7729.169723158671
1998-06-28,5608.795681537245,7709.16185220252
1998-06-29,5676.042539712021,7925.3369150874205
1998-06-30,5674.410453667321,8287.356360870383
1998-07-01,5941.52567174947,8392.781093088139
1998-07-02,5996.620402013087,8831.763177472674
1998-07-03,5906.996263643231,9167.316564249348
1998-07-04,5889.577410933218,8790.079451358304
1998-07-05,5906.71620281769,8844.3214195293
1998-07-06,5990.5901866282575,8857.60420214377
1998-07-07,6054.831488996713,8992.123341119774
1998-07-08,6236.999795970991,9394.720936980319
1998-07-09,6437.087543969564,9686.1844041825
1998-07-10,6363.677905140636,9614.31295426753
1998-07-11,6267.2464268806225,8867.373565129672
1998-07-12,6087.318970611281,8017.7972528782
1998-07-13,6010.005485811255,7059.360014629401
1998-07-14,5979.685838355029,6153.410588790799
1998-07-15,6000.73060875829,6106.370492053118
1998-07-16,5934.359225994319,6268.954087655414
1998-07-17,5941.633394939891,6194.714957411999
1998-07-18,5981.449638381771,5809.568687645669
1998-07-19,6094.189610578207,6115.048418924955
1998-07-20,6254.735048889479,6201.668414362237
1998-07-21,6261.263246918217,6755.230552128615
1998-07-22,6271.955942131919,7185.44341748017
1998-07-23,6458.166564179082,7447.0364144808145
1998-07-24,6474.276310453469,7535.416899435689
1998-07-25,6623.404636227159,7621.434631407017
1998-07-26,6777.520615873002,7595.770552215376
1998-07-27,6818.700604743385,7544.836515828578
1998-07-28,6845.860495458664,7267.989628315878
1998-07-29,6936.919054762014,6806.045047296708
1998-07-30,6983.621764316687,6595.8827830999535
1998-07-31,6846.729418228999,5876.687868654837
1998-08-01,6685.297677035817,5965.043005342622
1998-08-02,6715.250531321182,6024.367506664049
1998-08-03,6593.949432157773,5823.539209499117
1998-08-04,6361.531779743139,6023.604300408261
1998-08-05,6219.565144182008,6110.195350221198
1998-08-06,6137.695167258208,6289.167164963552
1998-08-07,6209.991529690761,6563.981165964078
1998-08-08,6251.320945458183,6806.610887104459
1998-08-09,6366.53119385738,7320.441561385927
1998-08-10,6318.249821618947,7648.018601268831
1998-08-11,6397.890707473377,8013.73077470471
1998-08-12,6489.449617447571,8324.116478969367
1998-08-13,6512.779491728966,8377.488207730068
1998-08-14,6513.893147810727,8462.045836228315
1998-08-15,6502.179702311998,8665.029930667068
1998-08-16,6451.996004516318,9015.768888763983
1998-08-17,6520.426026592162,9312.683844764353
1998-08-18,6522.715162916496,9737.498583346473
1998-08-19,6547.704046954933,10248.314027547456
1998-08-20,6380.630278428075,10502.838433010338
1998-08-21,6220.557853654229,10320.311437911269
1998-08-22,5658.141984475308,9451.820372676912
1998-08-23,5417.771044565647,9157.263621588892
1998-08-24,5272.792117986484,8805.38880765923
1998-08-25,5329.104386242082,8866.223017068885
1998-08-26,5390.390177561797,8781.985868890926
1998-08-27,5435.611173529984,8722.387317930301
1998-08-28,5474.385570966844,8424.725024879139
1998-08-29,5562.254940036328,8495.185150276271
1998-08-30,5621.189856704614,8688.0446448752191
1998-08-31,5501.838171589564,8575.1499616327
1998-09-01,5266.98251977848,8483.575862864513
1998-09-02,4957.782521870487,8165.754110760358
1998-09-03,3966.2791980648003,6785.47022849928
1998-09-04,3932.9491810536674,7002.989878988026
1998-09-05,4091.0043630353994,7134.824685761271
1998-09-06,3991.42068744722,7029.434389462905
1998-09-07,3986.852361132615,7055.4263290123545
1998-09-08,3560.6570879736414,6692.050073268383
1998-09-09,3271.3239457051914,6472.076411816099
1998-09-10,2801.094057709752,6216.258702496731
1998-09-11,1872.7814152683138,4993.8759804030105
1998-09-12,1219.2645718458336,4235.079104147588
1998-09-13,950.6892331428274,3965.687324117793
1998-09-14,764.6906959341054,3919.2806436470505
1998-09-15,587.7377319439221,3968.4086127740884
1998-09-16,411.4172081287592,4091.602754806017
1998-09-17,253.31593715742693,4296.816045083409
1998-09-18,199.41055635835798,4298.98470541289
1998-09-19,168.17283550498783,4683.103178090241
1998-09-20,149.21623667242986,4721.318314225431
1998-09-21,192.17894088241266,5053.1832957226015
1998-09-22,233.63996932034203,5398.7175658436645
1998-09-23,280.7280857200318,5701.083769213191
1998-09-24,319.6033167805165,6466.786613891832
1998-09-25,270.0907062910515,6874.4001809078945
1998-09-26,178.11402510689166,7043.990204863786
1998-09-27,155.40312143871913,6605.505230252788
1998-09-28,133.5945785121689,5697.96020254982
1998-09-29,150.34952803946084,4981.963452219653
1998-09-30,143.87775885722667,4791.851049358095
1999-06-01,5079.791656109331,9190.150817991997
1999-06-02,5155.538743309528,9299.815590594326
1999-06-03,5202.135038014655,9220.880714299046
1999-06-04,5311.426813559469,9431.844450719562
1999-06-05,5507.056409166843,9591.29906751643
1999-06-06,5488.975727184429,9908.92902513736
1999-06-07,5510.82198312442,9897.241288258261
1999-06-08,5301.242086214517,10144.16232845229
1999-06-09,5191.1256421139315,10206.97920584262
1999-06-10,5133.677850888389,10297.337187468533
1999-06-11,5061.406623511406,10538.166687864024
1999-06-12,5202.929584476607,10563.020932822597
1999-06-13,5370.62143879837,10786.310568912553
1999-06-14,5464.110445148496,11044.41853347881
1999-06-15,5440.9098522779395,11467.820148026723
1999-06-16,5655.475499786132,11612.2679960055
1999-06-17,5746.048441901038,11716.562049422897
1999-06-18,5576.164255323622,11918.749809043016
1999-06-19,5312.469635503642,12080.874229284265
1999-06-20,4952.336219520136,12676.512559810806
1999-06-21,3880.962393525237,12247.462673912054
1999-06-22,3450.8900407246274,12244.833643731277
1999-06-23,3408.918039135639,12538.645513719759
1999-06-24,3574.3115031132825,12435.46116170674
1999-06-25,3496.379546349137,12491.239933980667
1999-06-26,3299.880892505141,12046.2290125131
1999-06-27,2890.7992223988845,11190.343511426567
1999-06-28,2819.027675063541,10761.222958763556
1999-06-29,2872.938333884253,10304.725997021695
1999-06-30,3055.4207630081232,10379.906877648795
1999-07-01,3520.0977355419222,10405.798557595137
1999-07-02,3567.7293457955175,9957.85753428538
1999-07-03,3704.231005591683,9680.31800306233
1999-07-04,3654.924919455853,9814.728051636972
1999-07-05,3644.1493378772534,10304.506850846756
1999-07-06,3798.704284969052,10882.461096319932
1999-07-07,4025.404126309472,11416.97284238702
1999-07-08,4472.365139679401,11987.489783734607
1999-07-09,4841.41870669661,12407.299426036787
1999-07-10,5129.334088065752,12951.762722228388
1999-07-11,5180.39102370954,13050.54159513763
1999-07-12,5469.558969238127,13513.17971782052
1999-07-13,5628.742004823277,13617.8512491339
1999-07-14,5690.798703152386,13867.430110817651
1999-07-15,5987.564766846322,14702.19691081194
1999-07-16,5986.587384682084,14906.10345357058
1999-07-17,5918.437565676473,14979.03009364053
1999-07-18,5882.6320522567685,15199.609461288723
1999-07-19,5962.32677789985,15220.725468166154
1999-07-20,6021.691928096365,15344.2346341418
1999-07-21,5951.666329800576,15003.291563008406
1999-07-22,6074.859808788135,15182.32649854403
1999-07-23,6284.068200152757,15150.984945468763
1999-07-24,6180.819235339456,15403.728248573481
1999-07-25,6291.774890056505,15897.84414648563
1999-07-26,6356.174683788574,15744.20013919689
1999-07-27,6231.862546453155,15474.09099304027
1999-07-28,6154.7084680418575,14734.287935555143
1999-07-29,6164.418672081572,14548.491154972224
1999-07-30,6045.5970204726145,14365.934464647647
1999-07-31,5966.222409715367,13540.648267309478
1999-08-01,5959.045141513976,12449.03765373431
1999-08-02,5914.752544636439,12153.3844425099
1999-08-03,6115.128080397573,12519.223102427146
1999-08-04,6336.8960696154345,12835.69239176098
1999-08-05,6331.550902535901,12778.54375143646
1999-08-06,6396.669951087746,13272.38364776921
1999-08-07,6567.504067919129,13625.3148334494
1999-08-08,6649.8490714469035,14164.666773606441
1999-08-09,6586.431060741293,13831.102762827411
1999-08-10,6233.906904405422,11902.05249078179
1999-08-11,5996.942759980608,10395.257236088319
1999-08-12,5870.620178893038,9380.545400835314
1999-08-13,5804.9105360128215,8043.944560121047
1999-08-14,5646.084792496004,6855.912887341766
1999-08-15,5550.52975357147,6494.7908605970915
1999-08-16,5654.03033634647,6337.381179570631
1999-08-17,5663.337723882889,6666.352628829461
1999-08-18,5731.555284092324,6478.481645808165
1999-08-19,5888.817292948218,6470.937232855219
1999-08-20,6083.7331217421715,6216.241100129096
1999-08-21,6170.882489314303,6081.603003835833
1999-08-22,6268.029105919138,6204.855849989496
1999-08-23,6334.837550899899,6475.854043847577
1999-08-24,6426.204288508814,6530.364407463677
1999-08-25,6526.849832551992,6986.663843705308
1999-08-26,6391.377024239636,6897.821431553399
1999-08-27,6360.222858266068,6625.571112930622
1999-08-28,6299.868268998462,6278.772302448675
1999-08-29,6268.571165533816,6828.3254556634765
1999-08-30,6289.059622568273,7070.329611376639
1999-08-31,6168.99839275673,7115.482786528725
1999-09-01,5855.874506293463,6892.990916181811
1999-09-02,5566.963642674823,6210.381190216205
1999-09-03,5199.069860479942,5880.404645169357
1999-09-04,5183.732752926772,5886.853110648512
1999-09-05,5242.234396048138,6117.6728709103545
1999-09-06,5409.109005035384,6053.713691617964
1999-09-07,5244.939024936515,5907.025264782947
1999-09-08,5258.275925887062,5933.197418405432
1999-09-09,5359.726004746588,5922.452279391849
1999-09-10,5316.083717754793,6100.767416310067
1999-09-11,5232.339305182212,6384.961414253528
1999-09-12,5200.513109216573,6837.624356407431
1999-09-13,5031.714640184913,6747.457689751059
1999-09-14,4615.910318194489,6709.754269173699
1999-09-15,4404.3614397696465,6479.20865116861
1999-09-16,4082.6528570355445,5917.76899205755
1999-09-17,3818.9906302592153,5747.869859343878
1999-09-18,3848.2745869807713,5661.2185709126015
1999-09-19,3820.9089699281676,5756.066843339735
1999-09-20,3466.0264889957807,5617.4936069780215
1999-09-21,3168.541200129701,5356.09751003394
1999-09-22,3161.1154328097336,5205.974947208954
1999-09-23,2843.3623066547943,4682.114937373611
1999-09-24,2878.002766648357,4987.390669120679
1999-09-25,2865.130736905506,5201.1504117804025
1999-09-26,2660.1881110491236,5250.885127275748
1999-09-27,2559.531046944258,5204.148124907681
1999-09-28,2487.5586994814125,5318.068569073139
1999-09-29,2412.7135972622536,5451.376753667259
1999-09-30,2515.646442584556,5354.226313827933
2000-06-01,1688.0580226237869,1797.7917769710043
2000-06-02,1614.0863572835735,1906.6095996801946
2000-06-03,1661.621772785291,2108.5049367649794
2000-06-04,1839.462700012356,2289.3708456502304
2000-06-05,1922.363248983438,2199.8511577064987
2000-06-06,2013.5518732596097,2290.6899013126977
2000-06-07,2207.006452973889,2568.8820534051692
2000-06-08,2064.128747619767,2711.4700495543652
2000-06-09,1997.8459185559366,2751.885058992959
2000-06-10,1837.8341860292755,2709.571422753151
2000-06-11,1685.436426688921,2490.6907330467584
2000-06-12,1571.8438076840978,2442.362945665844
2000-06-13,1574.797034746469,2675.436241905308
2000-06-14,1639.3663472229935,2893.9339833441495
2000-06-15,1602.3915325036849,2833.1160473359582
2000-06-16,1697.682694473341,2737.4196245979006
2000-06-17,1525.1341819996114,2755.864851044309
2000-06-18,1422.5575318046851,2615.764721376237
2000-06-19,1439.5927067090443,2778.6333016547405
2000-06-20,1438.7653726851022,3122.8550705943835
2000-06-21,1395.7530057140225,3124.04766123913
2000-06-22,1482.212028632694,3347.130835135162
2000-06-23,1563.890362334191,3440.9558696936747
2000-06-24,1626.1445424015344,3703.1645085272444
2000-06-25,1674.2521640062523,3912.4094513379837
2000-06-26,1837.932890656711,4188.418494587697
2000-06-27,1889.9444943883454,4581.645279573608
2000-06-28,1996.654503745424,4932.916410856928
2000-06-29,2111.9118979911655,5302.88706079072
2000-06-30,2140.571510264587,5434.41615304859
2000-07-01,2362.4742391333402,5447.8268046110015
2000-07-02,2521.2458619014074,5260.286281893243
2000-07-03,2647.0646487584986,5397.500622169281
2000-07-04,2635.916322401096,5514.198236009815
2000-07-05,2494.921441467722,5533.991147956225
2000-07-06,2565.7862163156346,6014.240459250172
2000-07-07,2703.445162033482,6112.6297251943115
2000-07-08,2791.2734320249974,6240.938994631365
2000-07-09,2957.8460128630513,6317.612360459269
2000-07-10,3033.2333359226946,6459.754366834864
2000-07-11,3114.6846406762666,5985.79632236391
2000-07-12,3128.689667783171,5710.582199083518
2000-07-13,3080.2842433667647,5330.486726534803
2000-07-14,2994.0751613425996,4897.11578312069
2000-07-15,2867.908813049443,4448.893896156695
2000-07-16,2777.8026798989176,4152.350842850042
2000-07-17,2819.613897899281,4154.223580842937
2000-07-18,2826.142480339736,3881.872469242832
2000-07-19,2857.9892817065033,3686.417147161196
2000-07-20,2832.7187217311694,3473.4212023270074
2000-07-21,2780.979776683878,3252.639692423759
2000-07-22,2812.149352627634,3083.745450623794
2000-07-23,2857.7417961755623,3162.5903527838477
2000-07-24,2768.679089360302,3066.0152808745215
2000-07-25,2831.5283020998836,3120.2126620783174
2000-07-26,2919.706383627507,3432.4116644952423
2000-07-27,3053.96414105183,3786.2487808771093
2000-07-28,3161.5489488959247,3931.44685537932
2000-07-29,3255.0347058463303,4240.003033475162
2000-07-30,3348.632338784429,4171.251643252543
2000-07-31,3272.2063910253733,3934.414733043179
2000-08-01,3262.388586001573,3856.1433577986845
2000-08-02,3398.80123479964,3965.8309057235647
2000-08-03,3399.130840403595,4084.6043455490494
2000-08-04,3423.3666478777523,4212.284551736128
2000-08-05,3494.6785627466375,4245.397762405316
2000-08-06,3495.4683088149322,4024.2497463838363
2000-08-07,3485.8028716120866,3703.1276568346734
2000-08-08,3468.867219444111,3719.4635224767367
2000-08-09,3432.473886700855,3403.4436213414197
2000-08-10,3398.7194028920585,3399.638668229459
2000-08-11,3405.489978502903,3259.2758836687212
2000-08-12,3476.5533083608416,3239.5656091437845
2000-08-13,3509.8779870827234,3469.7586240906426
2000-08-14,3552.045477995719,3537.9928300250394
2000-08-15,3449.2565503825745,3444.2093943615773
2000-08-16,3514.3689124519997,3516.6134938178084
2000-08-17,3423.200863426656,3458.1426049877487
2000-08-18,3474.8481224809443,3428.533392394405
2000-08-19,3538.5814994311104,3486.111916607103
2000-08-20,3524.481666795302,3513.8566868904395
2000-08-21,3420.000093633295,3364.908015415053
2000-08-22,3449.5424012917083,3565.499931368296
2000-08-23,3458.1253861980977,3765.8774613676846
2000-08-24,3398.804039588855,3880.659873308484
2000-08-25,3438.588723030993,4134.827937598479
2000-08-26,3443.844446776271,4442.188776566625
2000-08-27,3495.3185983905187,4509.09979572004
2000-08-28,3563.918597528929,4642.396766257945
2000-08-29,3554.683446508482,4585.6772229203525
2000-08-30,3501.5257469057547,4460.837411950889
2000-08-31,3306.820610286924,3989.7050956905573
2000-09-01,3069.2816104125222,3622.4083020135295
