Date,interp_ecw,interp_wsw
2013-03-14,-1.1205660913053137,4.653203538877224
2013-03-15,-1.1109138542468768,4.645769064868979
2013-03-16,-1.147053762174397,4.661886406862453
2013-03-17,-1.183193670101917,4.678003748855927
2013-03-18,-1.2193335780294372,4.694121090849401
2013-03-19,-1.2554734859569572,4.710238432842874
2013-03-20,-1.2916133938844774,4.726355774836348
2013-03-21,-1.3277533018119974,4.742473116829822
2013-03-22,-1.3638932097395176,4.758590458823296
2013-03-23,-1.4000331176670375,4.77470780081677
2013-03-24,-1.4361730255945577,4.7908251428102435
2013-03-25,-1.472312933522078,4.806942484803717
2013-03-26,-1.508452841449598,4.823059826797191
2013-03-27,-1.5445927493771179,4.839177168790664
2013-03-28,-1.580732657304638,4.855294510784138
2013-03-29,-1.6168725652321583,4.871411852777612
2013-03-30,-1.6530124731596785,4.887529194771086
2013-03-31,-1.6891523810871982,4.90364653676456
2013-04-01,-1.7252922890147184,4.919763878758034
2013-04-02,-1.7614321969422386,4.935881220751508
2013-04-03,-1.7975721048697588,4.951998562744982
2013-04-04,-1.8337120127972788,4.968115904738455
2013-04-05,-1.8698519207247988,4.984233246731929
2013-04-06,-1.905991828652319,5.000350588725403
2013-04-07,-1.9421317365798392,5.016467930718877
2013-04-08,-1.9782716445073592,5.032585272712351
2013-04-09,-2.014411552434879,5.0487026147058245
2013-04-10,-2.0505514603623993,5.064819956699298
2013-04-11,-2.0866913682899195,5.080937298692772
2013-04-12,-2.1228312762174397,5.097054640686245
2013-04-13,-2.15897118414496,5.113171982679719
2013-04-14,-2.19511109207248,5.129289324673193
2013-04-15,-2.231251,5.145406666666667
2013-04-16,-2.1954262132266265,5.155515249404496
2013-04-17,-2.1596014264532535,5.165623832142325
2013-04-18,-2.12377663967988,5.175732414880153
2013-04-19,-2.087951852906507,5.185840997617983
2013-04-20,-2.0521270661331337,5.195949580355811
2013-04-21,-2.0163022793597603,5.2060581630936404
2013-04-22,-1.9804774925863873,5.216166745831469
2013-04-23,-1.9446527058130139,5.226275328569297
2013-04-24,-1.9088279190396407,5.236383911307127
2013-04-25,-1.8730031322662675,5.246492494044955
2013-04-26,-1.8371783454928943,5.256601076782784
2013-04-27,-1.801353558719521,5.266709659520613
2013-04-28,-1.7655287719461477,5.276818242258442
2013-04-29,-1.7297039851727745,5.286926824996271
2013-04-30,-1.6938791983994013,5.2970354077341
2013-05-01,-1.658054411626028,5.307143990471928
2013-05-02,-1.6222296248526549,5.317252573209757
2013-05-03,-1.5864048380792815,5.327361155947586
2013-05-04,-1.5505800513059085,5.337469738685415
2013-05-05,-1.514755264532535,5.347578321423244
2013-05-06,-1.4789304777591619,5.357686904161072
2013-05-07,-1.4431056909857887,5.367795486898902
2013-05-08,-1.4072809042124153,5.37790406963673
2013-05-09,-1.371456117439042,5.388012652374559
2013-05-10,-1.3356313306656689,5.398121235112388
2013-05-11,-1.2998065438922954,5.408229817850216
2013-05-12,-1.2639817571189225,5.418338400588046
2013-05-13,-1.228156970345549,5.428446983325874
2013-05-14,-1.1923321835721759,5.4385555660637035
2013-05-15,-1.1565073967988027,5.448664148801532
2013-05-16,-1.0953643110091607,5.410924142240346
2013-05-17,-1.0342212252195189,5.373184135679161
2013-05-18,-0.973078139429877,5.335444129117976
2013-05-19,-0.9119350536402351,5.297704122556791
2013-05-20,-0.8507919678505931,5.259964115995605
2013-05-21,-0.7896488820609513,5.22222410943442
2013-05-22,-0.7285057962713093,5.184484102873235
2013-05-23,-0.6673627104816675,5.14674409631205
2013-05-24,-0.6062196246920255,5.109004089750864
2013-05-25,-0.5450765389023836,5.071264083189679
2013-05-26,-0.4839334531127417,5.033524076628494
2013-05-27,-0.4227903673230998,4.995784070067309
2013-05-28,-0.3616472815334578,4.958044063506123
2013-05-29,-0.30050419574381604,4.920304056944938
2013-05-30,-0.23936110995417403,4.882564050383753
2013-05-31,-0.17821802416453225,4.844824043822568
2013-06-01,-0.11707493837489036,4.807084037261382
2013-06-02,-0.055931852585248354,4.769344030700197
2013-06-03,0.0052112332043936505,4.731604024139012
2013-06-04,0.06635431899403543,4.693864017577827
2013-06-05,0.12749740478367722,4.656124011016641
2013-06-06,0.18864049057331922,4.618384004455456
2013-06-07,0.24978357636296122,4.580643997894271
2013-06-08,0.310926662152603,4.542903991333086
2013-06-09,0.3720697479422448,4.5051639847719
2013-06-10,0.433212833731887,4.467423978210714
2013-06-11,0.4943559195215288,4.4296839716495295
2013-06-12,0.5554990053111706,4.391943965088345
2013-06-13,0.6166420911008124,4.354203958527159
2013-06-14,0.6777851768904546,4.316463951965973
2013-06-15,0.7389282626800965,4.2787239454047885
2013-06-16,0.718596461252282,4.284591033802616
2013-06-17,0.6982646598244675,4.290458122200442
2013-06-18,0.6779328583966531,4.296325210598269
2013-06-19,0.6576010569688385,4.302192298996096
2013-06-20,0.6372692555410241,4.308059387393923
2013-06-21,0.6169374541132095,4.3139264757917495
2013-06-22,0.5966056526853951,4.319793564189577
2013-06-23,0.5762738512575806,4.325660652587404
2013-06-24,0.5559420498297661,4.33152774098523
2013-06-25,0.5356102484019516,4.337394829383057
2013-06-26,0.5152784469741372,4.343261917780884
2013-06-27,0.4949466455463226,4.3491290061787105
2013-06-28,0.4746148441185082,4.354996094576538
2013-06-29,0.4542830426906937,4.360863182974365
2013-06-30,0.4339512412628792,4.366730271372191
2013-07-01,0.4136194398350647,4.372597359770018
2013-07-02,0.39328763840725023,4.378464448167845
2013-07-03,0.37295583697943574,4.384331536565672
2013-07-04,0.3526240355516213,4.3901986249634986
2013-07-05,0.3322922341238068,4.396065713361326
2013-07-06,0.31196043269599233,4.401932801759153
2013-07-07,0.29162863126817784,4.407799890156979
2013-07-08,0.2712968298403633,4.413666978554806
2013-07-09,0.2509650284125488,4.419534066952633
2013-07-10,0.23063322698473432,4.42540115535046
2013-07-11,0.21030142555691989,4.431268243748287
2013-07-12,0.18996962412910534,4.437135332146114
2013-07-13,0.1696378227012909,4.443002420543941
2013-07-14,0.14930602127347636,4.448869508941767
2013-07-15,0.12897421984566193,4.454736597339594
2013-07-16,0.11982225046128028,4.446640581570793
2013-07-17,0.11067028107689862,4.438544565801991
2013-07-18,0.10151831169251697,4.43044855003319
2013-07-19,0.09236634230813531,4.422352534264388
2013-07-20,0.08321437292375367,4.414256518495587
2013-07-21,0.07406240353937202,4.406160502726785
2013-07-22,0.06491043415499036,4.398064486957984
2013-07-23,0.05575846477060871,4.389968471189182
2013-07-24,0.04660649538622705,4.381872455420381
2013-07-25,0.0374545260018454,4.3737764396515795
2013-07-26,0.02830255661746374,4.365680423882778
2013-07-27,0.019150587233082092,4.3575844081139765
2013-07-28,0.00999861784870043,4.349488392345175
2013-07-29,8.466484643187833e-4,4.341392376576374
2013-07-30,-0.008305320920062892,4.333296360807572
2013-07-31,-0.01745729030444451,4.32520034503877
2013-08-01,-0.02660925968882616,4.317104329269968
2013-08-02,-0.035761229073207834,4.309008313501167
2013-08-03,-0.04491319845758948,4.300912297732365
2013-08-04,-0.05406516784197113,4.292816281963564
2013-08-05,-0.06321713722635278,4.284720266194762
