7.2501e+05,1985,1,1.1996,-3.5628,6.6125,1
7.2501e+05,1985,1,-0.98758,-8.3443,8.4783,0.95833
7.2501e+05,1985,1,1.9063,-6.8862,7.3957,0.95833
7.2501e+05,1985,1,3.3969,-2.4184,4.2833,1
7.2501e+05,1985,1,2.3055,-1.1431,2.7087,0.95833
7.2501e+05,1985,1,1.4413,-0.34921,2.9391,0.95833
7.2501e+05,1985,1,1.7565,-0.38695,3.5391,0.95833
7.2502e+05,1985,1,-0.54262,-0.88432,2.7333,1
7.2502e+05,1985,1,-5.6977,3.166,6.6174,0.95833
7.2502e+05,1985,1,0.4901,0.24315,5.075,1
7.2502e+05,1985,1,-0.79727,-6.695,6.825,1
7.2502e+05,1985,1,-1.8425,-7.5012,7.875,1
7.2502e+05,1985,1,-1.5494,-3.515,4.0042,1
7.2502e+05,1985,1,0.057583,-2.6828,2.9565,0.95833
7.2502e+05,1985,1,-0.61882,-1.2052,3.8583,1
7.2502e+05,1985,1,-3.5504,1.3162,6.325,1
7.2502e+05,1985,1,2.3848,-3.9683,4.7833,1
7.2503e+05,1985,1,4.6341,1.905,5.4417,1
7.2503e+05,1985,1,0.69582,1.2452,3.387,0.95833
7.2503e+05,1985,1,-0.24697,-5.8135,8.4667,1
7.2503e+05,1985,1,0.58987,-4.348,4.7625,1
7.2503e+05,1985,1,0.78405,-0.69082,2.1708,1
7.2503e+05,1985,1,-0.26231,-1.0299,1.4955,0.91667
7.2503e+05,1985,1,-0.56608,-1.547,3.0083,1
7.2503e+05,1985,1,1.8935,1.1399,2.7917,1
7.2503e+05,1985,1,-3.3173,-1.478,5.2957,0.95833
7.2503e+05,1985,1,-2.8367,4.0706,6.6333,1
7.2504e+05,1985,1,0.93379,-3.0711,3.8917,1
7.2504e+05,1985,1,-4.668,-0.20868,5.0167,1
7.2504e+05,1985,1,-2.7822,2.8752,4.7375,1
7.2504e+05,1985,1,0.27789,-3.2814,5.4762,0.875
7.2504e+05,1985,2,0.78002,-7.0338,7.2708,1
7.2504e+05,1985,2,1.6496,-5.5485,5.8458,1
7.2504e+05,1985,2,-2.9876,-3.2509,4.7,1
7.2504e+05,1985,2,-4.6706,-3.0271,5.725,1
7.2504e+05,1985,2,-0.056357,-4.9295,5.1042,1
7.2504e+05,1985,2,-0.86755,-3.9004,4.3042,1
7.2505e+05,1985,2,-3.1457,-3.9378,5.0875,1
7.2505e+05,1985,2,-4.0517,-1.8994,5.1208,1
7.2505e+05,1985,2,-5.6129,1.521,5.9708,1
7.2505e+05,1985,2,-5.6736,2.2391,6.3292,1
7.2505e+05,1985,2,3.6984,-4.3988,8.125,1
7.2505e+05,1985,2,2.7789,-2.004,3.9208,1
7.2505e+05,1985,2,1.3465,2.1483,3.3952,0.875
7.2505e+05,1985,2,0.27354,-0.63811,3.9125,1
7.2505e+05,1985,2,2.3,-1.7857,5.3,1
7.2505e+05,1985,2,-2.6662,1.8066,3.95,1
7.2506e+05,1985,2,-3.0106,0.96897,3.7208,1
7.2506e+05,1985,2,-1.1583,0.95403,2.1273,0.91667
7.2506e+05,1985,2,-0.39817,0.66439,1.775,0.83333
7.2506e+05,1985,2,-2.6223,1.3371,3.481,0.875
7.2506e+05,1985,2,-6.0148,3.6845,7.087,0.95833
7.2506e+05,1985,2,-7.0437,4.3992,8.3542,1
7.2506e+05,1985,2,-3.6514,5.093,7.7435,0.95833
7.2506e+05,1985,2,-0.55718,-3.8523,5.0542,1
7.2506e+05,1985,2,-0.0017552,-4.4038,4.7583,1
7.2506e+05,1985,2,-1.3291,0.11906,2.2238,0.875
7.2507e+05,1985,2,-1.1231,-2.6418,3.1565,0.95833
7.2507e+05,1985,2,-3.3904,-2.2744,4.4917,1
7.2507e+05,1985,3,-0.60191,0.2688,3.6318,0.91667
7.2507e+05,1985,3,0.94386,2.0985,3.4174,0.95833
7.2507e+05,1985,3,-4.7645,5.1163,7.113,0.95833
7.2507e+05,1985,3,-2.016,1.8846,6.4696,0.95833
7.2507e+05,1985,3,-2.7612,-4.857,5.8042,1
7.2507e+05,1985,3,-5.0738,-2.297,5.8304,0.95833
7.2507e+05,1985,3,-4.1083,2.4499,5,0.95833
7.2507e+05,1985,3,-2.9592,2.4788,3.9667,1
7.2508e+05,1985,3,-1.2921,1.6659,2.7917,1
7.2508e+05,1985,3,1.0008,2.9627,3.3682,0.91667
7.2508e+05,1985,3,-0.07163,6.1067,6.1625,1
7.2508e+05,1985,3,-0.57068,3.17,3.5542,1
7.2508e+05,1985,3,-3.0915,4.1082,5.3333,1
7.2508e+05,1985,3,-2.4234,-1.1081,5.1,0.95833
7.2508e+05,1985,3,-3.2389,-4.2574,5.9625,1
7.2508e+05,1985,3,-3.2931,-3.2055,4.8522,0.95833
7.2508e+05,1985,3,0.83648,-4.3187,4.8292,1
7.2508e+05,1985,3,-2.2729,0.82291,4.3625,1
7.2509e+05,1985,3,-5.6075,5.5245,8.0708,1
7.2509e+05,1985,3,-4.8592,5.1354,8.2522,0.95833
7.2509e+05,1985,3,4.8682,-1.5192,5.4783,0.95833
7.2509e+05,1985,3,2.7337,0.13383,4,1
7.2509e+05,1985,3,1.9079,5.4777,5.9565,0.95833
7.2509e+05,1985,3,1.6788,1.9239,3.7524,0.875
7.2509e+05,1985,3,0.71512,4.0522,4.3348,0.95833
7.2509e+05,1985,3,-3.9166,4.9624,6.5,1
7.2509e+05,1985,3,-2.1776,6.807,7.4083,1
7.2509e+05,1985,3,-0.52248,7.8881,7.9417,1
7.251e+05,1985,3,-2.5847,7.5794,8.2583,1
7.251e+05,1985,3,-3.4337,8.1803,10.371,1
7.251e+05,1985,3,2.6233,-5.2793,6.0292,1
7.251e+05,1985,4,1.2005,0.68334,3.1571,0.875
7.251e+05,1985,4,2.5479,-1.7427,4.3333,1
7.251e+05,1985,4,4.5588,6.9885,8.5167,1
7.251e+05,1985,4,0.99901,9.9189,10.05,1
7.251e+05,1985,4,1.0598,5.523,8.0458,1
7.251e+05,1985,4,-4.831,-0.085866,6.4792,1
7.251e+05,1985,4,-3.9368,0.88512,5.1542,1
7.2511e+05,1985,4,-4.0772,-3.8281,5.7125,1
7.2511e+05,1985,4,-2.3764,-0.58194,4.3875,1
7.2511e+05,1985,4,-5.6278,4.52,7.5292,1
7.2511e+05,1985,4,-5.4538,0.33585,6.3125,1
7.2511e+05,1985,4,-2.8835,-0.47234,3.7625,1
7.2511e+05,1985,4,-3.0634,1.9582,4.3435,0.95833
7.2511e+05,1985,4,1.5901,-1.3276,3.5636,0.91667
7.2511e+05,1985,4,5.6377,3.8081,6.9957,0.95833
7.2511e+05,1985,4,4.5502,3.3788,6.375,1
7.2511e+05,1985,4,-0.84504,1.9264,2.8316,0.79167
7.2512e+05,1985,4,-2.1235,4.5241,5.0708,1
7.2512e+05,1985,4,-2.4983,6.9814,7.5208,1
7.2512e+05,1985,4,-3.3583,6.7824,7.7375,1
7.2512e+05,1985,4,-4.3481,7.8127,9.2083,1
7.2512e+05,1985,4,-4.9826,9.7001,11.121,1
7.2512e+05,1985,4,-1.313,7.4004,7.5708,1
7.2512e+05,1985,4,0.2924,0.53869,4.4636,0.91667
7.2512e+05,1985,4,-1.2699,1.2679,3.35,0.83333
7.2512e+05,1985,4,-3.6148,6.1989,7.6625,1
7.2512e+05,1985,4,-3.5478,6.948,7.9652,0.95833
7.2513e+05,1985,4,-4.579,4.3311,6.6818,0.91667
7.2513e+05,1985,4,-2.5645,4.8393,5.6417,1
7.2513e+05,1985,4,-0.67133,7.4298,7.6917,1
7.2513e+05,1985,5,4.1493,5.9743,7.5958,1
